Date,AAPL,MSFT,NVDA,VOO,GLD,IEF,BTC-USD
2024-12-03,241.10952758789065,426.1446838378906,140.04116821289062,543.342529296875,243.92999267578125,89.05462646484375,96002.1640625
2024-12-04,241.46725463867188,432.291748046875,144.91355895996094,546.7681884765625,244.6699981689453,89.39344787597656,98768.53125
2024-12-05,241.4970550537109,437.4307556152344,144.8436737060547,545.85791015625,242.8600006103516,89.38404846191406,96593.5703125
2024-12-06,241.2983245849609,438.3696594238281,142.2275848388672,546.9441528320312,242.9499969482422,89.66637420654297,99920.7109375
2024-12-09,245.1835021972656,440.7908935546875,138.60299682617188,544.0961303710938,245.3600006103516,89.3558120727539,97432.71875
2024-12-10,246.1970367431641,438.1324462890625,134.8685760498047,542.5497436523438,248.58999633789065,89.19580078125,96675.4296875
2024-12-11,244.9251708984375,443.7261352539063,139.10226440429688,546.6604614257812,250.9600067138672,88.93228149414062,101173.03125
2024-12-12,246.3858184814453,444.2894592285156,137.13519287109375,543.8416137695312,247.27999877929688,88.59344482421875,100043.0
2024-12-13,246.5547637939453,442.0262756347656,134.04978942871094,543.8023681640625,244.2899932861328,88.1793441772461,101459.2578125
2024-12-16,249.4462432861328,446.295654296875,131.8031463623047,545.9361572265625,244.8800048828125,88.20756530761719,106029.71875
2024-12-17,251.8707733154297,449.1319580078125,130.19554138183594,543.6458129882812,243.94000244140625,88.20756530761719,106140.6015625
2024-12-18,246.4752655029297,432.2620849609375,128.71774291992188,527.6824340820312,239.25999450683597,87.52579498291016,100041.5390625
2024-12-19,248.2041931152344,431.9063415527344,130.485107421875,527.4866943359375,239.6000061035156,87.12918853759766,97490.953125
2024-12-20,252.87435913085935,431.4813537597656,134.49911499023438,533.4570922851562,242.1000061035156,87.45024871826172,97755.9296875
2024-12-23,253.6494140625,430.147216796875,139.46168518066406,537.275634765625,240.9600067138672,87.0630874633789,94686.2421875
2024-12-24,256.56085205078125,434.1793518066406,140.01087951660156,542.8036499023438,241.44000244140625,87.11030578613281,98676.09375
2024-12-26,257.3756103515625,432.9736633300781,139.7213134765625,542.7937622070312,243.07000732421875,87.17639923095703,95795.515625
2024-12-27,253.96739196777344,425.4825134277344,136.8056640625,537.1676635742188,241.3999938964844,86.94979095458984,94164.859375
2024-12-30,250.59890747070312,419.849365234375,137.2849578857422,531.1878662109375,240.6300048828125,87.4596939086914,92643.2109375
2024-12-31,248.8302154541016,416.5584106445313,134.08973693847656,529.0474853515625,242.1300048828125,87.29916381835938,93429.203125
2025-01-02,242.3019256591797,413.6726379394531,138.10372924804688,527.7219848632812,245.4199981689453,87.34638977050781,96886.875
2025-01-03,241.8150329589844,418.38671875,144.25454711914062,534.5362548828125,243.4900054931641,87.2047348022461,98107.4296875
2025-01-06,243.4446258544922,422.833984375,149.20716857910156,537.648681640625,243.19000244140625,87.1197509765625,102078.0859375
2025-01-07,240.6723175048828,417.4181823730469,139.93101501464844,531.600341796875,244.55999755859372,86.72315979003906,96922.703125
2025-01-08,241.15921020507807,419.5824890136719,139.9010772705078,532.317138671875,245.8600006103516,86.87423706054688,95043.5234375
2025-01-10,235.3463897705078,414.0383605957031,135.7073211669922,524.2166137695312,248.2100067138672,86.24156188964844,94701.453125
2025-01-13,232.9119110107422,412.2989501953125,133.0312957763672,524.8941040039062,245.7400054931641,86.0904769897461,94516.5234375
2025-01-14,231.7990264892578,410.7967834472656,131.56350708007812,525.5617065429688,247.02999877929688,86.11881256103516,96534.046875
2025-01-15,236.35987854003903,421.31201171875,136.03683471679688,535.1743774414062,248.8800048828125,87.02532196044922,100504.4921875
2025-01-16,226.81088256835935,419.6022644042969,133.37081909179688,534.3790893554688,250.6000061035156,87.23304748535156,99756.90625
2025-01-17,228.5199737548828,424.0001220703125,137.504638671875,539.5044555664062,249.2700042724609,87.29916381835938,104462.0390625
2025-01-21,221.2265472412109,423.4763488769531,140.61997985839844,544.4138793945312,253.1300048828125,87.59188842773438,106146.265625
2025-01-22,222.4090118408203,440.9688720703125,146.85069274902344,547.5068359375,254.42999267578125,87.36526489257812,103653.0703125
2025-01-23,222.24009704589844,441.4728088378906,147.00047302246094,550.540771484375,254.07000732421875,87.13862609863281,103960.171875
2025-01-24,221.36569213867188,438.85394287109375,142.40731811523438,548.8814086914062,255.6499938964844,87.31803894042969,104819.484375
2025-01-27,228.40072631835935,429.4653015136719,118.24340057373048,541.2423095703125,252.9900054931641,87.8846206665039,102087.6875
2025-01-28,236.74740600585935,441.95709228515625,128.7976531982422,545.7786254882812,255.17999267578125,87.89405822753906,101332.4765625
2025-01-29,237.8404083251953,437.1441955566406,123.51553344726562,543.3829345703125,254.1999969482422,87.79019927978516,103703.2109375
2025-01-30,236.08164978027344,410.1246948242188,124.464111328125,546.2205810546875,258.04998779296875,87.97904205322266,104735.3046875
2025-01-31,234.5017547607422,410.1938781738281,119.89094543457033,543.3043823242188,258.5599975585937,87.83739471435547,102405.0234375
2025-02-03,226.56246948242188,406.1024169921875,116.4860382080078,539.7401123046875,259.94000244140625,87.89993286132812,101405.421875
2025-02-04,231.3220977783203,407.5354309082031,118.47305297851562,543.323974609375,262.5,88.11780548095703,97871.8203125
2025-02-05,230.99415588378903,408.4446411132813,124.6438446044922,545.5528564453125,264.1300048828125,88.62934112548828,96615.4453125
2025-02-06,231.73941040039065,410.9449768066406,128.4880828857422,547.5166015625,263.42999267578125,88.525146484375,96593.296875
2025-02-07,226.1848907470703,404.9461669921875,129.64637756347656,542.1948852539062,263.8999938964844,88.23147583007812,96529.0859375
2025-02-10,226.45346069335935,407.3871765136719,133.37081909179688,546.0732421875,268.3699951171875,88.2125244140625,97437.5546875
